order_id,created_at,website_session_id,user_id,primary_product_id,items_purchased,price_usd,cogs_usd,Profit,year,month,day,hour,day_of_week
8668,2013-11-26 08:37:00,153994,134093,1,1,49.99,19.49,30.500000000000004,2013,11,26,8,1
8669,2013-11-26 10:40:00,154034,134124,1,1,49.99,19.49,30.500000000000004,2013,11,26,10,1
8670,2013-11-26 10:40:00,154032,134122,1,1,49.99,19.49,30.500000000000004,2013,11,26,10,1
8671,2013-11-26 10:41:00,154031,134121,1,1,49.99,19.49,30.500000000000004,2013,11,26,10,1
8672,2013-11-26 11:19:00,154052,134141,1,1,49.99,19.49,30.500000000000004,2013,11,26,11,1
8673,2013-11-26 11:50:00,154069,134156,2,1,59.99,22.49,37.5,2013,11,26,11,1
8674,2013-11-26 11:57:00,154072,134159,1,1,49.99,19.49,30.500000000000004,2013,11,26,11,1
8675,2013-11-26 12:16:00,154081,134165,1,2,109.98,41.98,68.0,2013,11,26,12,1
8676,2013-11-26 12:26:00,154087,134170,1,1,49.99,19.49,30.500000000000004,2013,11,26,12,1
8677,2013-11-26 12:38:00,154092,131972,1,1,49.99,19.49,30.500000000000004,2013,11,26,12,1
8678,2013-11-26 13:51:00,154143,134221,1,1,49.99,19.49,30.500000000000004,2013,11,26,13,1
8679,2013-11-26 14:52:00,154172,134247,1,1,49.99,19.49,30.500000000000004,2013,11,26,14,1
8680,2013-11-26 14:55:00,154180,134253,1,1,49.99,19.49,30.500000000000004,2013,11,26,14,1
8681,2013-11-26 15:53:00,154215,134281,1,1,49.99,19.49,30.500000000000004,2013,11,26,15,1
8682,2013-11-26 15:57:00,154219,134284,1,1,49.99,19.49,30.500000000000004,2013,11,26,15,1
8683,2013-11-26 17:12:00,154260,119920,1,1,49.99,19.49,30.500000000000004,2013,11,26,17,1
8684,2013-11-26 18:08:00,154281,134339,1,1,49.99,19.49,30.500000000000004,2013,11,26,18,1
8685,2013-11-26 19:53:00,154329,134384,1,1,49.99,19.49,30.500000000000004,2013,11,26,19,1
8686,2013-11-26 21:52:00,154355,134409,1,1,49.99,19.49,30.500000000000004,2013,11,26,21,1
8687,2013-11-26 22:01:00,154357,134411,1,1,49.99,19.49,30.500000000000004,2013,11,26,22,1
8688,2013-11-26 22:52:00,154370,134422,1,1,49.99,19.49,30.500000000000004,2013,11,26,22,1
8689,2013-11-26 22:56:00,154373,134425,2,1,59.99,22.49,37.5,2013,11,26,22,1
8690,2013-11-27 04:20:00,154422,134468,1,1,49.99,19.49,30.500000000000004,2013,11,27,4,2
8691,2013-11-27 07:55:00,154446,109137,1,1,49.99,19.49,30.500000000000004,2013,11,27,7,2
8692,2013-11-27 09:26:00,154473,134511,1,1,49.99,19.49,30.500000000000004,2013,11,27,9,2
8693,2013-11-27 10:13:00,154493,134527,2,1,59.99,22.49,37.5,2013,11,27,10,2
8694,2013-11-27 10:22:00,154497,134530,1,1,49.99,19.49,30.500000000000004,2013,11,27,10,2
8695,2013-11-27 10:28:00,154500,121586,1,1,49.99,19.49,30.500000000000004,2013,11,27,10,2
8696,2013-11-27 10:43:00,154511,117646,1,1,49.99,19.49,30.500000000000004,2013,11,27,10,2
8697,2013-11-27 10:58:00,154523,134552,1,1,49.99,19.49,30.500000000000004,2013,11,27,10,2
8698,2013-11-27 11:17:00,154531,134559,1,1,49.99,19.49,30.500000000000004,2013,11,27,11,2
8699,2013-11-27 11:39:00,154543,134568,1,1,49.99,19.49,30.500000000000004,2013,11,27,11,2
8700,2013-11-27 12:00:00,154553,134577,1,1,49.99,19.49,30.500000000000004,2013,11,27,12,2
8701,2013-11-27 12:24:00,154564,134587,2,1,59.99,22.49,37.5,2013,11,27,12,2
8702,2013-11-27 12:28:00,154574,134596,1,2,109.98,41.98,68.0,2013,11,27,12,2
8703,2013-11-27 12:38:00,154575,134597,1,1,49.99,19.49,30.500000000000004,2013,11,27,12,2
8704,2013-11-27 12:55:00,154586,134606,1,1,49.99,19.49,30.500000000000004,2013,11,27,12,2
8705,2013-11-27 12:59:00,154585,134605,1,1,49.99,19.49,30.500000000000004,2013,11,27,12,2
8706,2013-11-27 13:11:00,154593,134613,1,1,49.99,19.49,30.500000000000004,2013,11,27,13,2
8707,2013-11-27 13:39:00,154609,134627,1,1,49.99,19.49,30.500000000000004,2013,11,27,13,2
8708,2013-11-27 13:51:00,154613,134631,2,2,109.98,41.98,68.0,2013,11,27,13,2
8709,2013-11-27 14:09:00,154622,134638,1,1,49.99,19.49,30.500000000000004,2013,11,27,14,2
8710,2013-11-27 14:31:00,154646,134659,1,1,49.99,19.49,30.500000000000004,2013,11,27,14,2
8711,2013-11-27 14:43:00,154654,134667,1,1,49.99,19.49,30.500000000000004,2013,11,27,14,2
8712,2013-11-27 14:47:00,154662,134673,1,1,49.99,19.49,30.500000000000004,2013,11,27,14,2
8713,2013-11-27 14:53:00,154665,134675,1,1,49.99,19.49,30.500000000000004,2013,11,27,14,2
8714,2013-11-27 14:59:00,154668,125250,1,1,49.99,19.49,30.500000000000004,2013,11,27,14,2
8715,2013-11-27 15:25:00,154680,134688,1,1,49.99,19.49,30.500000000000004,2013,11,27,15,2
8716,2013-11-27 15:28:00,154681,134689,1,1,49.99,19.49,30.500000000000004,2013,11,27,15,2
8717,2013-11-27 16:16:00,154713,134716,1,1,49.99,19.49,30.500000000000004,2013,11,27,16,2
8718,2013-11-27 16:23:00,154720,134722,1,1,49.99,19.49,30.500000000000004,2013,11,27,16,2
8719,2013-11-27 17:21:00,154753,134752,1,1,49.99,19.49,30.500000000000004,2013,11,27,17,2
8720,2013-11-27 18:57:00,154791,134783,1,1,49.99,19.49,30.500000000000004,2013,11,27,18,2
8721,2013-11-27 19:00:00,154792,134784,2,1,59.99,22.49,37.5,2013,11,27,19,2
8722,2013-11-27 20:03:00,154812,134802,1,1,49.99,19.49,30.500000000000004,2013,11,27,20,2
8723,2013-11-27 20:35:00,154831,134820,1,1,49.99,19.49,30.500000000000004,2013,11,27,20,2
8724,2013-11-27 21:06:00,154836,134824,1,1,49.99,19.49,30.500000000000004,2013,11,27,21,2
8725,2013-11-27 21:40:00,154846,134830,2,1,59.99,22.49,37.5,2013,11,27,21,2
8726,2013-11-27 22:56:00,154878,118566,1,1,49.99,19.49,30.500000000000004,2013,11,27,22,2
8727,2013-11-27 23:03:00,154876,134855,1,1,49.99,19.49,30.500000000000004,2013,11,27,23,2
8728,2013-11-27 23:30:00,154887,134863,2,1,59.99,22.49,37.5,2013,11,27,23,2
8729,2013-11-27 23:49:00,154888,134864,1,1,49.99,19.49,30.500000000000004,2013,11,27,23,2
8730,2013-11-27 23:56:00,154889,125526,2,1,59.99,22.49,37.5,2013,11,27,23,2
8731,2013-11-28 04:16:00,154923,134892,1,1,49.99,19.49,30.500000000000004,2013,11,28,4,3
8732,2013-11-28 06:08:00,154935,120521,1,1,49.99,19.49,30.500000000000004,2013,11,28,6,3
8733,2013-11-28 07:26:00,154951,134913,1,1,49.99,19.49,30.500000000000004,2013,11,28,7,3
8734,2013-11-28 08:13:00,154959,134918,1,1,49.99,19.49,30.500000000000004,2013,11,28,8,3
8735,2013-11-28 08:13:00,154958,134917,1,1,49.99,19.49,30.500000000000004,2013,11,28,8,3
8736,2013-11-28 08:57:00,154975,134931,2,1,59.99,22.49,37.5,2013,11,28,8,3
8737,2013-11-28 09:01:00,154969,134926,1,1,49.99,19.49,30.500000000000004,2013,11,28,9,3
8738,2013-11-28 10:02:00,155002,108049,1,1,49.99,19.49,30.500000000000004,2013,11,28,10,3
8739,2013-11-28 10:16:00,155014,134968,2,1,59.99,22.49,37.5,2013,11,28,10,3
8740,2013-11-28 10:44:00,155021,129730,1,2,109.98,41.98,68.0,2013,11,28,10,3
8741,2013-11-28 13:41:00,155109,135046,1,1,49.99,19.49,30.500000000000004,2013,11,28,13,3
8742,2013-11-28 14:26:00,155135,135070,1,1,49.99,19.49,30.500000000000004,2013,11,28,14,3
8743,2013-11-28 14:53:00,155148,135082,2,1,59.99,22.49,37.5,2013,11,28,14,3
8744,2013-11-28 15:36:00,155172,124824,1,1,49.99,19.49,30.500000000000004,2013,11,28,15,3
8745,2013-11-28 15:57:00,155185,135113,1,1,49.99,19.49,30.500000000000004,2013,11,28,15,3
8746,2013-11-28 16:07:00,155189,135117,1,1,49.99,19.49,30.500000000000004,2013,11,28,16,3
8747,2013-11-28 16:07:00,155187,135115,1,1,49.99,19.49,30.500000000000004,2013,11,28,16,3
8748,2013-11-28 16:55:00,155214,135136,1,1,49.99,19.49,30.500000000000004,2013,11,28,16,3
8749,2013-11-28 17:20:00,155221,135142,1,1,49.99,19.49,30.500000000000004,2013,11,28,17,3
8750,2013-11-28 17:28:00,155231,135151,1,1,49.99,19.49,30.500000000000004,2013,11,28,17,3
8751,2013-11-28 18:00:00,155247,135164,1,1,49.99,19.49,30.500000000000004,2013,11,28,18,3
8752,2013-11-28 18:16:00,155252,135168,1,1,49.99,19.49,30.500000000000004,2013,11,28,18,3
8753,2013-11-28 19:27:00,155271,135184,1,2,109.98,41.98,68.0,2013,11,28,19,3
8754,2013-11-28 19:40:00,155279,135192,1,2,109.98,41.98,68.0,2013,11,28,19,3
8755,2013-11-28 20:51:00,155302,135210,2,1,59.99,22.49,37.5,2013,11,28,20,3
8756,2013-11-28 22:04:00,155319,122785,1,1,49.99,19.49,30.500000000000004,2013,11,28,22,3
8757,2013-11-28 22:06:00,155317,135222,2,1,59.99,22.49,37.5,2013,11,28,22,3
8758,2013-11-28 23:46:00,155339,135239,1,1,49.99,19.49,30.500000000000004,2013,11,28,23,3
8759,2013-11-29 00:18:00,155352,135252,1,2,109.98,41.98,68.0,2013,11,29,0,4
8760,2013-11-29 00:19:00,155357,135257,1,1,49.99,19.49,30.500000000000004,2013,11,29,0,4
8761,2013-11-29 00:23:00,155361,135261,1,1,49.99,19.49,30.500000000000004,2013,11,29,0,4
8762,2013-11-29 00:26:00,155374,135273,1,1,49.99,19.49,30.500000000000004,2013,11,29,0,4
8763,2013-11-29 00:42:00,155394,135293,1,1,49.99,19.49,30.500000000000004,2013,11,29,0,4
8764,2013-11-29 00:52:00,155411,135310,2,1,59.99,22.49,37.5,2013,11,29,0,4
8765,2013-11-29 00:58:00,155428,135327,1,2,109.98,41.98,68.0,2013,11,29,0,4
8766,2013-11-29 01:09:00,155433,135332,1,1,49.99,19.49,30.500000000000004,2013,11,29,1,4
8767,2013-11-29 01:29:00,155472,135371,1,1,49.99,19.49,30.500000000000004,2013,11,29,1,4
8768,2013-11-29 01:29:00,155466,135365,1,1,49.99,19.49,30.500000000000004,2013,11,29,1,4
8769,2013-11-29 01:41:00,155474,135373,1,1,49.99,19.49,30.500000000000004,2013,11,29,1,4
8770,2013-11-29 02:04:00,155515,135413,1,1,49.99,19.49,30.500000000000004,2013,11,29,2,4
8771,2013-11-29 02:28:00,155542,135440,1,1,49.99,19.49,30.500000000000004,2013,11,29,2,4
8772,2013-11-29 02:32:00,155556,135454,1,1,49.99,19.49,30.500000000000004,2013,11,29,2,4
8773,2013-11-29 02:34:00,155553,135451,1,2,109.98,41.98,68.0,2013,11,29,2,4
8774,2013-11-29 02:41:00,155564,135462,2,1,59.99,22.49,37.5,2013,11,29,2,4
8775,2013-11-29 02:55:00,155571,135469,1,1,49.99,19.49,30.500000000000004,2013,11,29,2,4
8776,2013-11-29 02:57:00,155589,135487,1,1,49.99,19.49,30.500000000000004,2013,11,29,2,4
8777,2013-11-29 03:08:00,155591,135489,1,1,49.99,19.49,30.500000000000004,2013,11,29,3,4
8778,2013-11-29 03:35:00,155623,135521,1,1,49.99,19.49,30.500000000000004,2013,11,29,3,4
8779,2013-11-29 03:46:00,155632,135530,1,1,49.99,19.49,30.500000000000004,2013,11,29,3,4
8780,2013-11-29 04:14:00,155651,135549,1,1,49.99,19.49,30.500000000000004,2013,11,29,4,4
8781,2013-11-29 04:45:00,155677,135575,1,1,49.99,19.49,30.500000000000004,2013,11,29,4,4
8782,2013-11-29 05:33:00,155747,135643,1,1,49.99,19.49,30.500000000000004,2013,11,29,5,4
8783,2013-11-29 05:39:00,155757,135653,1,1,49.99,19.49,30.500000000000004,2013,11,29,5,4
8784,2013-11-29 06:19:00,155812,135708,2,1,59.99,22.49,37.5,2013,11,29,6,4
8785,2013-11-29 06:22:00,155810,135706,1,1,49.99,19.49,30.500000000000004,2013,11,29,6,4
8786,2013-11-29 06:37:00,155848,135743,1,1,49.99,19.49,30.500000000000004,2013,11,29,6,4
8787,2013-11-29 06:51:00,155862,135757,2,1,59.99,22.49,37.5,2013,11,29,6,4
8788,2013-11-29 07:33:00,155916,135809,2,1,59.99,22.49,37.5,2013,11,29,7,4
8789,2013-11-29 07:38:00,155926,135819,1,1,49.99,19.49,30.500000000000004,2013,11,29,7,4
8790,2013-11-29 07:53:00,155952,135845,1,1,49.99,19.49,30.500000000000004,2013,11,29,7,4
8791,2013-11-29 07:57:00,155971,135864,1,1,49.99,19.49,30.500000000000004,2013,11,29,7,4
8792,2013-11-29 08:01:00,155979,135872,1,1,49.99,19.49,30.500000000000004,2013,11,29,8,4
8793,2013-11-29 08:01:00,155963,135856,1,1,49.99,19.49,30.500000000000004,2013,11,29,8,4
8794,2013-11-29 08:02:00,155966,135859,1,1,49.99,19.49,30.500000000000004,2013,11,29,8,4
8795,2013-11-29 08:21:00,156009,135902,1,1,49.99,19.49,30.500000000000004,2013,11,29,8,4
8796,2013-11-29 08:27:00,156044,135937,1,1,49.99,19.49,30.500000000000004,2013,11,29,8,4
8797,2013-11-29 08:43:00,156063,135956,1,1,49.99,19.49,30.500000000000004,2013,11,29,8,4
8798,2013-11-29 08:43:00,156068,135961,1,1,49.99,19.49,30.500000000000004,2013,11,29,8,4
8799,2013-11-29 08:47:00,156074,135967,1,1,49.99,19.49,30.500000000000004,2013,11,29,8,4
8800,2013-11-29 09:03:00,156125,136016,2,1,59.99,22.49,37.5,2013,11,29,9,4
8801,2013-11-29 09:04:00,156130,136021,1,1,49.99,19.49,30.500000000000004,2013,11,29,9,4
8802,2013-11-29 09:30:00,156188,136079,1,1,49.99,19.49,30.500000000000004,2013,11,29,9,4
8803,2013-11-29 09:30:00,156200,136091,1,1,49.99,19.49,30.500000000000004,2013,11,29,9,4
8804,2013-11-29 09:35:00,156211,136102,1,1,49.99,19.49,30.500000000000004,2013,11,29,9,4
8805,2013-11-29 09:40:00,156216,136107,2,1,59.99,22.49,37.5,2013,11,29,9,4
8806,2013-11-29 09:41:00,156237,136127,1,1,49.99,19.49,30.500000000000004,2013,11,29,9,4
8807,2013-11-29 09:43:00,156227,136118,1,1,49.99,19.49,30.500000000000004,2013,11,29,9,4
8808,2013-11-29 09:43:00,156240,136130,1,1,49.99,19.49,30.500000000000004,2013,11,29,9,4
8809,2013-11-29 09:49:00,156243,136133,1,1,49.99,19.49,30.500000000000004,2013,11,29,9,4
8810,2013-11-29 09:50:00,156253,136142,1,1,49.99,19.49,30.500000000000004,2013,11,29,9,4
8811,2013-11-29 09:52:00,156244,136134,2,1,59.99,22.49,37.5,2013,11,29,9,4
8812,2013-11-29 09:54:00,156275,136164,1,1,49.99,19.49,30.500000000000004,2013,11,29,9,4
8813,2013-11-29 10:02:00,156307,136194,1,1,49.99,19.49,30.500000000000004,2013,11,29,10,4
8814,2013-11-29 10:05:00,156304,136191,1,1,49.99,19.49,30.500000000000004,2013,11,29,10,4
8815,2013-11-29 10:10:00,156317,136204,2,1,59.99,22.49,37.5,2013,11,29,10,4
8816,2013-11-29 10:13:00,156338,136225,2,1,59.99,22.49,37.5,2013,11,29,10,4
8817,2013-11-29 10:16:00,156379,136264,1,1,49.99,19.49,30.500000000000004,2013,11,29,10,4
8818,2013-11-29 10:17:00,156361,116468,1,1,49.99,19.49,30.500000000000004,2013,11,29,10,4
8819,2013-11-29 10:24:00,156399,136284,1,1,49.99,19.49,30.500000000000004,2013,11,29,10,4
8820,2013-11-29 10:26:00,156413,136298,1,1,49.99,19.49,30.500000000000004,2013,11,29,10,4
8821,2013-11-29 10:27:00,156435,111158,1,1,49.99,19.49,30.500000000000004,2013,11,29,10,4
8822,2013-11-29 10:28:00,156408,136293,1,1,49.99,19.49,30.500000000000004,2013,11,29,10,4
8823,2013-11-29 10:33:00,156440,136323,1,1,49.99,19.49,30.500000000000004,2013,11,29,10,4
8824,2013-11-29 10:34:00,156448,136331,1,2,109.98,41.98,68.0,2013,11,29,10,4
8825,2013-11-29 10:38:00,156467,136349,1,1,49.99,19.49,30.500000000000004,2013,11,29,10,4
8826,2013-11-29 10:43:00,156487,136369,1,1,49.99,19.49,30.500000000000004,2013,11,29,10,4
8827,2013-11-29 10:43:00,156492,136374,2,1,59.99,22.49,37.5,2013,11,29,10,4
8828,2013-11-29 10:52:00,156520,136402,1,1,49.99,19.49,30.500000000000004,2013,11,29,10,4
8829,2013-11-29 10:54:00,156554,136436,1,1,49.99,19.49,30.500000000000004,2013,11,29,10,4
8830,2013-11-29 10:58:00,156534,136416,1,1,49.99,19.49,30.500000000000004,2013,11,29,10,4
8831,2013-11-29 11:04:00,156613,136495,2,1,59.99,22.49,37.5,2013,11,29,11,4
8832,2013-11-29 11:04:00,156578,136460,1,1,49.99,19.49,30.500000000000004,2013,11,29,11,4
8833,2013-11-29 11:05:00,156586,136468,1,1,49.99,19.49,30.500000000000004,2013,11,29,11,4
8834,2013-11-29 11:05:00,156604,136486,2,1,59.99,22.49,37.5,2013,11,29,11,4
8835,2013-11-29 11:08:00,156605,136487,1,1,49.99,19.49,30.500000000000004,2013,11,29,11,4
8836,2013-11-29 11:08:00,156609,136491,1,1,49.99,19.49,30.500000000000004,2013,11,29,11,4
8837,2013-11-29 11:09:00,156593,136475,1,1,49.99,19.49,30.500000000000004,2013,11,29,11,4
8838,2013-11-29 11:09:00,156587,136469,1,1,49.99,19.49,30.500000000000004,2013,11,29,11,4
8839,2013-11-29 11:12:00,156625,136507,1,1,49.99,19.49,30.500000000000004,2013,11,29,11,4
8840,2013-11-29 11:14:00,156648,136530,1,1,49.99,19.49,30.500000000000004,2013,11,29,11,4
8841,2013-11-29 11:40:00,156698,136580,1,1,49.99,19.49,30.500000000000004,2013,11,29,11,4
8842,2013-11-29 11:40:00,156722,136604,1,1,49.99,19.49,30.500000000000004,2013,11,29,11,4
8843,2013-11-29 11:42:00,156734,136616,1,1,49.99,19.49,30.500000000000004,2013,11,29,11,4
8844,2013-11-29 11:44:00,156729,136611,2,1,59.99,22.49,37.5,2013,11,29,11,4
8845,2013-11-29 11:45:00,156745,136627,1,1,49.99,19.49,30.500000000000004,2013,11,29,11,4
8846,2013-11-29 11:45:00,156723,136605,2,1,59.99,22.49,37.5,2013,11,29,11,4
8847,2013-11-29 11:50:00,156765,136646,1,1,49.99,19.49,30.500000000000004,2013,11,29,11,4
8848,2013-11-29 11:52:00,156769,136650,1,1,49.99,19.49,30.500000000000004,2013,11,29,11,4
8849,2013-11-29 11:55:00,156767,136648,1,1,49.99,19.49,30.500000000000004,2013,11,29,11,4
8850,2013-11-29 11:58:00,156775,136656,1,1,49.99,19.49,30.500000000000004,2013,11,29,11,4
8851,2013-11-29 12:05:00,156850,136730,1,1,49.99,19.49,30.500000000000004,2013,11,29,12,4
8852,2013-11-29 12:08:00,156854,136734,1,1,49.99,19.49,30.500000000000004,2013,11,29,12,4
8853,2013-11-29 12:12:00,156840,136720,1,1,49.99,19.49,30.500000000000004,2013,11,29,12,4
8854,2013-11-29 12:16:00,156862,136742,1,1,49.99,19.49,30.500000000000004,2013,11,29,12,4
8855,2013-11-29 12:22:00,156891,136771,1,1,49.99,19.49,30.500000000000004,2013,11,29,12,4
8856,2013-11-29 12:23:00,156888,136768,1,1,49.99,19.49,30.500000000000004,2013,11,29,12,4
8857,2013-11-29 12:28:00,156936,136816,1,1,49.99,19.49,30.500000000000004,2013,11,29,12,4
8858,2013-11-29 12:36:00,157004,136883,1,1,49.99,19.49,30.500000000000004,2013,11,29,12,4
8859,2013-11-29 12:40:00,156990,136869,1,1,49.99,19.49,30.500000000000004,2013,11,29,12,4
8860,2013-11-29 12:41:00,156996,136875,1,1,49.99,19.49,30.500000000000004,2013,11,29,12,4
8861,2013-11-29 12:44:00,157008,136887,1,1,49.99,19.49,30.500000000000004,2013,11,29,12,4
8862,2013-11-29 12:44:00,157031,136908,1,1,49.99,19.49,30.500000000000004,2013,11,29,12,4
8863,2013-11-29 12:49:00,157027,136904,2,1,59.99,22.49,37.5,2013,11,29,12,4
8864,2013-11-29 12:53:00,157052,136929,1,1,49.99,19.49,30.500000000000004,2013,11,29,12,4
8865,2013-11-29 13:06:00,157111,136987,2,1,59.99,22.49,37.5,2013,11,29,13,4
8866,2013-11-29 13:07:00,157122,136998,1,1,49.99,19.49,30.500000000000004,2013,11,29,13,4
8867,2013-11-29 13:14:00,157151,137025,1,2,109.98,41.98,68.0,2013,11,29,13,4
8868,2013-11-29 13:16:00,157182,137056,1,1,49.99,19.49,30.500000000000004,2013,11,29,13,4
8869,2013-11-29 13:20:00,157168,137042,1,1,49.99,19.49,30.500000000000004,2013,11,29,13,4
8870,2013-11-29 13:26:00,157214,137088,1,1,49.99,19.49,30.500000000000004,2013,11,29,13,4
8871,2013-11-29 13:30:00,157232,137105,1,1,49.99,19.49,30.500000000000004,2013,11,29,13,4
8872,2013-11-29 13:35:00,157250,137123,1,1,49.99,19.49,30.500000000000004,2013,11,29,13,4
8873,2013-11-29 13:54:00,157321,137193,2,1,59.99,22.49,37.5,2013,11,29,13,4
8874,2013-11-29 13:57:00,157318,137190,1,1,49.99,19.49,30.500000000000004,2013,11,29,13,4
8875,2013-11-29 14:00:00,157323,137195,1,1,49.99,19.49,30.500000000000004,2013,11,29,14,4
8876,2013-11-29 14:00:00,157337,137209,2,1,59.99,22.49,37.5,2013,11,29,14,4
8877,2013-11-29 14:22:00,157424,137294,1,1,49.99,19.49,30.500000000000004,2013,11,29,14,4
8878,2013-11-29 14:35:00,157531,137398,1,1,49.99,19.49,30.500000000000004,2013,11,29,14,4
8879,2013-11-29 14:39:00,157498,137366,2,1,59.99,22.49,37.5,2013,11,29,14,4
8880,2013-11-29 14:44:00,157564,137430,1,1,49.99,19.49,30.500000000000004,2013,11,29,14,4
8881,2013-11-29 14:46:00,157565,137431,1,1,49.99,19.49,30.500000000000004,2013,11,29,14,4
8882,2013-11-29 14:48:00,157568,137434,2,1,59.99,22.49,37.5,2013,11,29,14,4
8883,2013-11-29 14:52:00,157589,137455,1,1,49.99,19.49,30.500000000000004,2013,11,29,14,4
8884,2013-11-29 15:01:00,157614,137480,1,2,109.98,41.98,68.0,2013,11,29,15,4
8885,2013-11-29 15:01:00,157615,137481,1,1,49.99,19.49,30.500000000000004,2013,11,29,15,4
8886,2013-11-29 15:05:00,157642,137508,1,1,49.99,19.49,30.500000000000004,2013,11,29,15,4
8887,2013-11-29 15:11:00,157655,137520,1,1,49.99,19.49,30.500000000000004,2013,11,29,15,4
8888,2013-11-29 15:11:00,157643,137509,1,1,49.99,19.49,30.500000000000004,2013,11,29,15,4
8889,2013-11-29 15:11:00,157670,137535,1,1,49.99,19.49,30.500000000000004,2013,11,29,15,4
8890,2013-11-29 15:14:00,157674,137539,1,1,49.99,19.49,30.500000000000004,2013,11,29,15,4
8891,2013-11-29 15:16:00,157707,137572,1,1,49.99,19.49,30.500000000000004,2013,11,29,15,4
8892,2013-11-29 15:21:00,157724,137589,1,2,109.98,41.98,68.0,2013,11,29,15,4
8893,2013-11-29 15:23:00,157714,137579,1,1,49.99,19.49,30.500000000000004,2013,11,29,15,4
8894,2013-11-29 15:24:00,157712,137577,1,1,49.99,19.49,30.500000000000004,2013,11,29,15,4
8895,2013-11-29 15:26:00,157749,114800,1,1,49.99,19.49,30.500000000000004,2013,11,29,15,4
8896,2013-11-29 15:28:00,157753,137617,2,1,59.99,22.49,37.5,2013,11,29,15,4
8897,2013-11-29 15:28:00,157740,137605,1,1,49.99,19.49,30.500000000000004,2013,11,29,15,4
8898,2013-11-29 15:37:00,157796,137657,1,1,49.99,19.49,30.500000000000004,2013,11,29,15,4
8899,2013-11-29 15:39:00,157825,137686,1,1,49.99,19.49,30.500000000000004,2013,11,29,15,4
8900,2013-11-29 15:41:00,157792,137653,2,1,59.99,22.49,37.5,2013,11,29,15,4
8901,2013-11-29 15:43:00,157794,137655,1,1,49.99,19.49,30.500000000000004,2013,11,29,15,4
8902,2013-11-29 15:49:00,157843,137704,2,1,59.99,22.49,37.5,2013,11,29,15,4
8903,2013-11-29 15:52:00,157838,137699,1,2,109.98,41.98,68.0,2013,11,29,15,4
8904,2013-11-29 16:02:00,157863,137724,1,1,49.99,19.49,30.500000000000004,2013,11,29,16,4
8905,2013-11-29 16:04:00,157877,137738,1,1,49.99,19.49,30.500000000000004,2013,11,29,16,4
8906,2013-11-29 16:08:00,157902,137763,1,1,49.99,19.49,30.500000000000004,2013,11,29,16,4
8907,2013-11-29 16:15:00,157929,137790,2,1,59.99,22.49,37.5,2013,11,29,16,4
8908,2013-11-29 16:16:00,157931,137792,1,1,49.99,19.49,30.500000000000004,2013,11,29,16,4
8909,2013-11-29 16:18:00,157954,137814,1,1,49.99,19.49,30.500000000000004,2013,11,29,16,4
8910,2013-11-29 16:22:00,157960,137820,1,1,49.99,19.49,30.500000000000004,2013,11,29,16,4
8911,2013-11-29 16:28:00,157991,137851,1,1,49.99,19.49,30.500000000000004,2013,11,29,16,4
8912,2013-11-29 16:35:00,158059,137916,1,1,49.99,19.49,30.500000000000004,2013,11,29,16,4
8913,2013-11-29 16:43:00,158042,137900,1,1,49.99,19.49,30.500000000000004,2013,11,29,16,4
8914,2013-11-29 16:52:00,158089,137946,1,1,49.99,19.49,30.500000000000004,2013,11,29,16,4
8915,2013-11-29 16:55:00,158085,137942,1,1,49.99,19.49,30.500000000000004,2013,11,29,16,4
8916,2013-11-29 17:00:00,158130,137985,1,1,49.99,19.49,30.500000000000004,2013,11,29,17,4
8917,2013-11-29 17:07:00,158177,138031,1,1,49.99,19.49,30.500000000000004,2013,11,29,17,4
8918,2013-11-29 17:13:00,158193,138047,1,1,49.99,19.49,30.500000000000004,2013,11,29,17,4
8919,2013-11-29 17:25:00,158248,138102,1,1,49.99,19.49,30.500000000000004,2013,11,29,17,4
8920,2013-11-29 17:27:00,158256,138110,1,1,49.99,19.49,30.500000000000004,2013,11,29,17,4
8921,2013-11-29 17:43:00,158291,138145,1,1,49.99,19.49,30.500000000000004,2013,11,29,17,4
8922,2013-11-29 17:46:00,158327,138179,1,1,49.99,19.49,30.500000000000004,2013,11,29,17,4
8923,2013-11-29 17:47:00,158324,138176,1,1,49.99,19.49,30.500000000000004,2013,11,29,17,4
8924,2013-11-29 17:50:00,158370,138220,1,1,49.99,19.49,30.500000000000004,2013,11,29,17,4
8925,2013-11-29 17:51:00,158366,105777,1,1,49.99,19.49,30.500000000000004,2013,11,29,17,4
8926,2013-11-29 17:58:00,158368,138218,1,1,49.99,19.49,30.500000000000004,2013,11,29,17,4
8927,2013-11-29 18:06:00,158416,138266,1,1,49.99,19.49,30.500000000000004,2013,11,29,18,4
8928,2013-11-29 18:08:00,158429,138278,1,1,49.99,19.49,30.500000000000004,2013,11,29,18,4
8929,2013-11-29 18:14:00,158439,138288,1,1,49.99,19.49,30.500000000000004,2013,11,29,18,4
8930,2013-11-29 18:22:00,158482,138331,2,1,59.99,22.49,37.5,2013,11,29,18,4
8931,2013-11-29 18:35:00,158516,138364,1,1,49.99,19.49,30.500000000000004,2013,11,29,18,4
8932,2013-11-29 18:38:00,158539,138387,2,1,59.99,22.49,37.5,2013,11,29,18,4
8933,2013-11-29 18:57:00,158577,138425,1,1,49.99,19.49,30.500000000000004,2013,11,29,18,4
8934,2013-11-29 19:04:00,158594,138441,1,1,49.99,19.49,30.500000000000004,2013,11,29,19,4
